Column 1	Column 2
I'm not hiding from anybody.	Я ні від кого не ховаюся.
I'm not hiding from anybody.	Я ні від кого не переховуюся.
I'm not interested in music.	Музика мене не цікавить.
I'm not really all that old.	Я не такий вже й старий.
I'm not really all that old.	Я не така вже й стара.
I'm not saying Tom is right.	Я не кажу, що Том має рацію.
I'm not scared of policemen.	Я не боюся поліцейських.
I'm not sure how to do that.	Я не певен, як це зробити.
I'm not sure how to do that.	Я не певна, як це зробити.
I'm not sure how to do this.	Я не впевнений у тому, як це зробити.
I'm not sure how to do this.	Я не впевнена в тому, як це зробити.
I'm not sure what'll change.	Я не певен, що саме зміниться.
I'm not sure why I did that.	Я не певен, чому я це зробив.
I'm not sure why I did that.	Я не певна, чому я це зробила.
I'm not very good at French.	Я не дуже добре володію французькою.
I'm not very good at French.	Я не дуже добре володію французькою мовою.
I'm now busy writing a book.	Я зараз зайнятий написанням книжки.
I'm now busy writing a book.	Я зараз зайнята написанням книжки.
I'm older than your brother.	Я старший від твого брата.
I'm older than your brother.	Я старша від твого брата.
I'm older than your brother.	Я старший, ніж ваш брат.
I'm older than your brother.	Я старша, ніж ваш брат.
I'm on the same team Tom is.	Я в тій самій команді, що й Том.
I'm one of Tom's classmates.	Я один з однокласників Тома.
I'm playing with my friends.	Я граю зі своїми друзями.
I'm playing with my friends.	Я граю з друзями.
I'm pleased with the result.	Я задоволений результатом.
I'm proud to say I know Tom.	Я пишаюся тим, що знаю Тома.
I'm really glad I came here.	Я дуже радий, що прийшов сюди.
I'm really glad I came here.	Я дуже рада, що прийшов сюди.
I'm really glad you're here.	Я дуже радий, що ти тут.
I'm really glad you're here.	Я дуже рада, що ти тут.
I'm right where you left me.	Я на тому самому місті, де ти мене лишив.
I'm right where you left me.	Я на тому самому місті, де ти мене лишила.
I'm right where you left me.	Я на тому самому місті, де ви мене лишили.
I'm running late for school.	Я запізнююся до школи.
I'm seeing her this evening.	Я побачуся з нею сьогодні ввечері.
I'm so glad it's warm today.	Я такий радий, що сьогодні тепло.
I'm so glad it's warm today.	Я така рада, що сьогодні тепло.
I'm so proud of all of them.	Я так ними всіма пишаюся.
I'm sometimes very careless.	Я іноді дуже недбалий.
I'm sometimes very careless.	Я іноді дуже недбала.
I'm sorry if I startled you.	Перепрошую, якщо я тебе налякав.
I'm sorry if I startled you.	Перепрошую, якщо я вас налякав.
I'm sorry if I startled you.	Перепрошую, якщо я тебе налякала.
I'm sorry if I startled you.	Перепрошую, якщо я вас налякала.
